country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic,id_calendar,id
Antigua and Barbuda,25,3,0,0,1,12,121
Argentina,8809,393,438,11,1,12,25
Armenia,5041,64,218,3,1,12,107
Australia,7072,100,4,1,1,12,99
Austria,16321,632,52,3,1,12,110
Azerbaijan,3518,41,131,1,1,12,90
Bahamas,96,11,0,0,1,12,10
Bahrain,7532,12,348,0,1,12,34
Bangladesh,25121,370,1251,21,1,12,172
Barbados,90,7,2,0,1,12,173
Belarus,31508,175,936,4,1,12,129
Belgium,55791,9108,232,28,1,12,40
Belize,18,2,0,0,1,12,31
Benin,130,2,0,0,1,12,1
Bhutan,21,0,0,0,1,12,162
Bolivia,4481,189,218,15,1,12,145
Bosnia and Herzegovina,2321,134,17,1,1,12,160
Botswana,25,1,0,0,1,12,177
Brazil,271885,17983,16517,1130,1,12,115
Brunei,141,1,0,0,1,12,88
Bulgaria,2259,112,24,2,1,12,76
Burkina Faso,796,51,0,0,1,12,94
Burma,193,6,2,0,1,12,171
Burundi,42,1,0,0,1,12,140
Cabo Verde,335,3,7,0,1,12,118
Cambodia,122,0,0,0,1,12,4
Cameroon,3529,140,0,0,1,12,102
Canada,80479,6027,1082,68,1,12,36
Central African Republic,366,0,39,0,1,12,48
Chad,545,56,26,3,1,12,58
Chile,58167,509,3520,31,1,12,22
China,84063,4638,0,0,1,12,153
Colombia,16935,613,640,21,1,12,123
Comoros,11,1,0,0,1,12,43
Congo (Brazzaville),420,15,8,0,1,12,33
Congo (Kinshasa),1629,61,91,0,1,12,169
Costa Rica,882,10,16,0,1,12,64
Cote d'Ivoire,2153,28,34,0,1,12,167
Croatia,2232,96,4,1,1,12,78
Cuba,1887,79,6,0,1,12,91
Cyprus,918,17,1,0,1,12,103
Czechia,8647,302,61,5,1,12,142
Denmark,11231,551,76,3,1,12,178
Djibouti,1618,7,100,0,1,12,89
Dominica,16,0,0,0,1,12,187
Dominican Republic,13223,441,498,7,1,12,179
Ecuador,34151,2839,569,40,1,12,122
Egypt,13484,659,720,14,1,12,143
El Salvador,1498,30,85,0,1,12,112
Equatorial Guinea,825,7,106,0,1,12,62
Eritrea,39,0,0,0,1,12,54
Estonia,1791,64,7,0,1,12,101
Eswatini,208,2,3,0,1,12,133
Ethiopia,365,5,13,0,1,12,137
Fiji,18,0,0,0,1,12,55
Finland,6399,301,19,1,1,12,42
France,180933,28025,882,-217,1,12,157
Gabon,1502,12,70,1,1,12,108
Gambia,24,1,0,0,1,12,152
Georgia,707,12,6,0,1,12,47
Germany,177778,8081,1227,78,1,12,52
Ghana,6096,31,361,2,1,12,29
Greece,2840,165,4,0,1,12,12
Greenland,11,0,0,0,1,12,184
Grenada,22,0,0,0,1,12,11
Guatemala,2133,43,221,8,1,12,20
Guinea,2863,18,67,2,1,12,56
Guinea-Bissau,1038,6,6,2,1,12,38
Guyana,125,10,1,0,1,12,19
Haiti,533,21,0,0,1,12,138
Holy See,12,0,0,0,1,12,32
Honduras,2955,147,157,1,1,12,136
Hungary,3556,467,21,5,1,12,125
Iceland,1802,10,0,0,1,12,106
India,106475,3302,6147,146,1,12,35
Indonesia,18496,1221,486,30,1,12,186
Iran,124603,7119,2111,62,1,12,15
Iraq,3611,131,57,4,1,12,21
Ireland,24251,1561,51,14,1,12,154
Israel,16659,278,16,2,1,12,97
Italy,226699,32169,813,162,1,12,135
Jamaica,520,9,0,0,1,12,49
Japan,16287,805,28,9,1,12,127
Jordan,649,9,20,0,1,12,75
Kazakhstan,6751,35,0,0,1,12,7
Kenya,963,50,51,0,1,12,84
Kosovo,989,29,34,0,1,12,151
Kuwait,16764,121,1073,3,1,12,73
Kyrgyzstan,1243,14,27,0,1,12,161
Laos,19,0,0,0,1,12,23
Latvia,1012,21,3,2,1,12,13
Lebanon,954,26,23,0,1,12,87
Lesotho,1,0,0,0,1,12,119
Liberia,233,23,4,1,1,12,93
Libya,68,3,3,0,1,12,63
Liechtenstein,82,1,0,0,1,12,71
Lithuania,1562,60,15,1,1,12,158
Luxembourg,3958,109,11,2,1,12,114
Madagascar,326,2,4,1,1,12,60
Malawi,70,3,0,0,1,12,69
Malaysia,6978,114,37,1,1,12,104
Maldives,1143,4,37,0,1,12,37
Mali,901,53,27,1,1,12,17
Malta,569,6,11,0,1,12,147
Mauritania,131,4,50,0,1,12,95
Mauritius,332,10,0,0,1,12,130
Mexico,54346,5666,2713,334,1,12,180
Moldova,6340,221,202,4,1,12,128
Monaco,97,4,0,0,1,12,113
Mongolia,140,0,0,0,1,12,14
Montenegro,324,9,0,0,1,12,185
Morocco,7023,193,71,1,1,12,16
Mozambique,146,0,1,0,1,12,111
Namibia,16,0,0,0,1,12,41
Nepal,402,2,27,0,1,12,24
Netherlands,44443,5734,108,21,1,12,149
New Zealand,1503,21,4,0,1,12,132
Nicaragua,254,17,229,9,1,12,174
Niger,914,55,5,0,1,12,165
Nigeria,6401,192,226,1,1,12,74
North Macedonia,1839,106,22,2,1,12,44
Norway,8267,233,10,0,1,12,175
Oman,5671,27,292,2,1,12,105
Pakistan,45898,985,1932,46,1,12,150
Panama,9867,281,141,2,1,12,18
Papua New Guinea,8,0,0,0,1,12,2
Paraguay,829,11,41,0,1,12,6
Peru,99483,2914,4550,125,1,12,50
Philippines,12942,837,224,6,1,12,166
Poland,19268,948,383,12,1,12,72
Portugal,29432,1247,223,16,1,12,8
Qatar,35606,15,1637,0,1,12,155
Romania,17191,1137,155,17,1,12,163
Russia,299941,2837,9263,115,1,12,146
Rwanda,308,0,11,0,1,12,168
Saint Kitts and Nevis,15,0,0,0,1,12,51
Saint Lucia,18,0,0,0,1,12,96
Saint Vincent and the Grenadines,17,0,0,0,1,12,176
San Marino,655,41,1,0,1,12,98
Sao Tome and Principe,251,8,5,1,1,12,59
Saudi Arabia,59854,329,2509,9,1,12,148
Senegal,2617,30,73,4,1,12,134
Serbia,10733,234,34,3,1,12,159
Seychelles,11,0,0,0,1,12,27
Sierra Leone,534,33,15,0,1,12,144
Singapore,28794,22,451,0,1,12,141
Slovakia,1495,28,0,0,1,12,156
Slovenia,1467,104,1,0,1,12,117
Somalia,1502,59,47,2,1,12,57
South Africa,17200,312,767,26,1,12,45
South Korea,11110,263,32,0,1,12,109
South Sudan,290,4,0,0,1,12,126
Spain,232037,27778,431,69,1,12,86
Sri Lanka,1027,9,35,0,1,12,79
Sudan,2728,111,137,6,1,12,5
Suriname,11,1,0,0,1,12,183
Sweden,30799,3743,422,45,1,12,67
Switzerland,30618,1891,21,5,1,12,85
Syria,58,3,0,0,1,12,9
Taiwan*,440,7,0,0,1,12,65
Tajikistan,1936,41,207,0,1,12,100
Tanzania,509,21,0,0,1,12,28
Thailand,3033,56,2,0,1,12,61
Timor-Leste,24,0,0,0,1,12,81
Togo,338,12,8,0,1,12,164
Trinidad and Tobago,116,8,0,0,1,12,46
Tunisia,1044,47,1,1,1,12,77
Turkey,151615,4199,1022,28,1,12,39
US,1535350,92965,20449,1551,1,12,120
Uganda,260,0,12,0,1,12,182
Ukraine,18876,548,260,13,1,12,26
United Arab Emirates,25063,227,873,3,1,12,83
United Kingdom,236867,35467,3058,549,1,12,82
Uruguay,738,20,1,0,1,12,80
Uzbekistan,2855,13,64,0,1,12,170
Venezuela,749,10,131,0,1,12,92
Vietnam,324,0,0,0,1,12,66
West Bank and Gaza,391,2,3,0,1,12,68
Western Sahara,6,0,0,0,1,12,124
Yemen,167,28,37,8,1,12,53
Zambia,772,7,11,0,1,12,30
Zimbabwe,46,4,0,0,1,12,181
Afghanistan,8145,187,492,9,1,38,139
Albania,964,31,15,0,1,38,131
Algeria,7542,568,165,7,1,38,116
Andorra,762,51,1,0,1,38,70
Angola,52,3,0,0,1,38,3
Antigua and Barbuda,25,3,0,0,1,38,121
Argentina,9283,403,474,10,1,38,25
Armenia,5271,67,230,3,1,38,107
Australia,7081,100,9,0,1,38,99
Austria,16353,633,32,1,1,38,110
Azerbaijan,3631,43,113,2,1,38,90
Bahamas,97,11,1,0,1,38,10
Bahrain,7888,12,356,0,1,38,34
Bangladesh,26738,386,1617,16,1,38,172
Barbados,90,7,0,0,1,38,173
Belarus,32426,179,918,4,1,38,129
Belgium,55983,9150,192,42,1,38,40
Belize,18,2,0,0,1,38,31
Benin,130,2,0,0,1,38,1
Bhutan,21,0,0,0,1,38,162
Bolivia,4919,199,438,10,1,38,145
Bosnia and Herzegovina,2338,136,17,2,1,38,160
Botswana,25,1,0,0,1,38,177
Brazil,291579,18859,19694,876,1,38,115
Brunei,141,1,0,0,1,38,88
Bulgaria,2292,116,33,4,1,38,76
Burkina Faso,809,52,13,1,1,38,94
Burma,199,6,6,0,1,38,171
Burundi,42,1,0,0,1,38,140
Cabo Verde,349,3,14,0,1,38,118
Cambodia,122,0,0,0,1,38,4
Cameroon,3733,146,204,6,1,38,102
Canada,81561,6149,1082,122,1,38,36
Central African Republic,418,0,52,0,1,38,48
Chad,565,57,20,1,1,38,58
Chile,62205,544,4038,35,1,38,22
China,84063,4638,0,0,1,38,153
Colombia,17687,630,752,17,1,38,123
Comoros,34,1,23,0,1,38,43
Congo (Brazzaville),420,15,0,0,1,38,33
Congo (Kinshasa),1731,61,102,0,1,38,169
Costa Rica,897,10,15,0,1,38,64
Cote d'Ivoire,2231,29,78,1,1,38,167
Croatia,2234,96,2,0,1,38,78
Cuba,1900,79,13,0,1,38,91
Cyprus,922,17,4,0,1,38,103
Czechia,8721,304,74,2,1,38,142
Denmark,11304,554,73,3,1,38,178
Djibouti,1828,9,210,2,1,38,89
Dominica,16,0,0,0,1,38,187
Dominican Republic,13477,446,254,5,1,38,179
Ecuador,34854,2888,703,49,1,38,122
Egypt,14229,680,745,21,1,38,143
El Salvador,1571,31,73,1,1,38,112
Equatorial Guinea,890,7,65,0,1,38,62
Eritrea,39,0,0,0,1,38,54
Estonia,1794,64,3,0,1,38,101
Eswatini,217,2,9,0,1,38,133
Ethiopia,389,5,24,0,1,38,137
Fiji,18,0,0,0,1,38,55
Finland,6443,304,44,3,1,38,42
France,181700,28135,767,110,1,38,157
Gabon,1567,12,65,0,1,38,108
Gambia,24,1,0,0,1,38,152
Georgia,713,12,6,0,1,38,47
Germany,178473,8144,695,63,1,38,52
Ghana,6269,31,173,0,1,38,29
Greece,2850,166,10,1,1,38,12
Greenland,11,0,0,0,1,38,184
Grenada,22,0,0,0,1,38,11
Guatemala,2265,45,132,2,1,38,20
Guinea,2863,18,0,0,1,38,56
Guinea-Bissau,1089,6,51,0,1,38,38
Guyana,125,10,0,0,1,38,19
Haiti,596,22,63,1,1,38,138
Holy See,12,0,0,0,1,38,32
Honduras,2955,147,0,0,1,38,136
Hungary,3598,470,42,3,1,38,125
Iceland,1803,10,1,0,1,38,106
India,112028,3434,5553,132,1,38,35
Indonesia,19189,1242,693,21,1,38,186
Iran,126949,7183,2346,64,1,38,15
Iraq,3724,134,113,3,1,38,21
Ireland,24315,1571,64,10,1,38,154
Israel,16667,279,8,1,1,38,97
Italy,227364,32330,665,161,1,38,135
Jamaica,529,9,9,0,1,38,49
Japan,16321,818,34,13,1,38,127
Jordan,672,9,23,0,1,38,75
Kazakhstan,6969,35,218,0,1,38,7
Kenya,1029,50,66,0,1,38,84
Kosovo,989,29,0,0,1,38,151
Kuwait,17568,124,804,3,1,38,73
Kyrgyzstan,1270,14,27,0,1,38,161
Laos,19,0,0,0,1,38,23
Latvia,1016,21,4,0,1,38,13
Lebanon,961,26,7,0,1,38,87
Lesotho,1,0,0,0,1,38,119
Liberia,238,23,5,0,1,38,93
Libya,69,3,1,0,1,38,63
Liechtenstein,82,1,0,0,1,38,71
Lithuania,1577,60,15,0,1,38,158
Luxembourg,3971,109,13,0,1,38,114
Madagascar,371,2,45,0,1,38,60
Malawi,71,3,1,0,1,38,69
Malaysia,7009,114,31,0,1,38,104
Maldives,1186,4,43,0,1,38,37
Mali,931,55,30,2,1,38,17
Malta,584,6,15,0,1,38,147
Mauritania,141,4,10,0,1,38,95
Mauritius,332,10,0,0,1,38,130
Mexico,56594,6090,2248,424,1,38,180
Moldova,6553,228,213,7,1,38,128
Monaco,97,4,0,0,1,38,113
Mongolia,140,0,0,0,1,38,14
Montenegro,324,9,0,0,1,38,185
Morocco,7133,194,110,1,1,38,16
Mozambique,156,0,10,0,1,38,111
Namibia,16,0,0,0,1,38,41
Nepal,427,2,25,0,1,38,24
Netherlands,44641,5767,198,33,1,38,149
New Zealand,1503,21,0,0,1,38,132
Nicaragua,254,17,0,0,1,38,174
Niger,920,58,6,3,1,38,165
Nigeria,6677,200,276,8,1,38,74
North Macedonia,1858,110,19,4,1,38,44
Norway,8281,234,14,1,1,38,175
Oman,6043,30,372,3,1,38,105
Pakistan,48091,1017,2193,32,1,38,150
Panama,9977,287,110,6,1,38,18
Papua New Guinea,8,0,0,0,1,38,2
Paraguay,833,11,4,0,1,38,6
Peru,104020,3024,4537,110,1,38,50
Philippines,13221,842,279,5,1,38,166
Poland,19739,962,471,14,1,38,72
Portugal,29660,1263,228,16,1,38,8
Qatar,37097,16,1491,1,1,38,155
Romania,17387,1147,196,10,1,38,163
Russia,308705,2972,8764,135,1,38,146
Rwanda,314,0,6,0,1,38,168
Saint Kitts and Nevis,15,0,0,0,1,38,51
Saint Lucia,18,0,0,0,1,38,96
Saint Vincent and the Grenadines,18,0,1,0,1,38,176
San Marino,656,41,1,0,1,38,98
Sao Tome and Principe,251,8,0,0,1,38,59
Saudi Arabia,62545,339,2691,10,1,38,148
Senegal,2714,30,97,0,1,38,134
Serbia,10833,235,100,1,1,38,159
Seychelles,11,0,0,0,1,38,27
Sierra Leone,570,34,36,1,1,38,144
Singapore,29364,22,570,0,1,38,141
Slovakia,1496,28,1,0,1,38,156
Slovenia,1468,105,1,1,1,38,117
Somalia,1573,61,71,2,1,38,57
South Africa,18003,339,803,27,1,38,45
South Korea,11122,264,12,1,1,38,109
South Sudan,290,4,0,0,1,38,126
Spain,232555,27888,518,110,1,38,86
Sri Lanka,1028,9,1,0,1,38,79
Sudan,2728,111,0,0,1,38,5
Suriname,11,1,0,0,1,38,183
Sweden,31523,3831,724,88,1,38,67
Switzerland,30658,1892,40,1,1,38,85
Syria,58,3,0,0,1,38,9
Taiwan*,440,7,0,0,1,38,65
Tajikistan,2140,41,204,0,1,38,100
Tanzania,509,21,0,0,1,38,28
Thailand,3034,56,1,0,1,38,61
Timor-Leste,24,0,0,0,1,38,81
Togo,340,12,2,0,1,38,164
Trinidad and Tobago,116,8,0,0,1,38,46
Tunisia,1045,47,1,0,1,38,77
Turkey,152587,4222,972,23,1,38,39
US,1559157,94533,23807,1568,1,38,120
Uganda,264,0,4,0,1,38,182
Ukraine,19230,564,354,16,1,38,26
United Arab Emirates,26004,233,941,6,1,38,83
United Kingdom,239579,35837,2712,370,1,38,82
Uruguay,746,20,8,0,1,38,80
Uzbekistan,2939,13,84,0,1,38,170
Venezuela,824,10,75,0,1,38,92
Vietnam,324,0,0,0,1,38,66
West Bank and Gaza,398,2,7,0,1,38,68
Western Sahara,6,0,0,0,1,38,124
Yemen,184,30,17,2,1,38,53
Zambia,832,7,60,0,1,38,30
Zimbabwe,48,4,2,0,1,38,181
Afghanistan,8676,193,531,6,1,36,139
Albania,969,31,5,0,1,36,131
Algeria,7728,575,186,7,1,36,116
Andorra,762,51,0,0,1,36,70
Angola,58,3,6,0,1,36,3
Antigua and Barbuda,25,3,0,0,1,36,121
Argentina,9931,416,648,13,1,36,25
Armenia,5606,70,335,3,1,36,107
Australia,7095,101,14,1,1,36,99
Austria,16404,633,51,0,1,36,110
Azerbaijan,3749,44,118,1,1,36,90
Bahamas,97,11,0,0,1,36,10
Bahrain,8174,12,286,0,1,36,34
Bangladesh,28511,408,1773,22,1,36,172
Barbados,90,7,0,0,1,36,173
Belarus,33371,185,945,6,1,36,129
Belgium,56235,9186,252,36,1,36,40
Belize,18,2,0,0,1,36,31
Benin,135,3,5,1,1,36,1
Bhutan,21,0,0,0,1,36,162
Bolivia,5187,215,268,16,1,36,145
Bosnia and Herzegovina,2350,140,12,4,1,36,160
Botswana,29,1,4,0,1,36,177
Brazil,310087,20047,18508,1188,1,36,115
Brunei,141,1,0,0,1,36,88
Bulgaria,2331,120,39,4,1,36,76
Burkina Faso,812,52,3,0,1,36,94
Burma,199,6,0,0,1,36,171
Burundi,42,1,0,0,1,36,140
Cabo Verde,356,3,7,0,1,36,118
Cambodia,123,0,1,0,1,36,4
Cameroon,4288,156,555,10,1,36,102
Canada,82728,6266,1167,117,1,36,36
Central African Republic,436,0,18,0,1,36,48
Chad,588,58,23,1,1,36,58
Chile,66169,589,3964,45,1,36,22
China,84063,4638,0,0,1,36,153
Colombia,18330,652,643,22,1,36,123
Comoros,34,1,0,0,1,36,43
Congo (Brazzaville),469,16,49,1,1,36,33
Congo (Kinshasa),1835,61,104,0,1,36,169
Costa Rica,903,10,6,0,1,36,64
Cote d'Ivoire,2301,29,70,0,1,36,167
Croatia,2237,97,3,1,1,36,78
Cuba,1908,80,8,1,1,36,91
Cyprus,923,17,1,0,1,36,103
Czechia,8754,306,33,2,1,36,142
Denmark,11369,561,65,7,1,36,178
Djibouti,2047,10,219,1,1,36,89
Dominica,16,0,0,0,1,36,187
Dominican Republic,13657,448,180,2,1,36,179
Ecuador,35306,2939,452,51,1,36,122
Egypt,15003,696,774,16,1,36,143
El Salvador,1640,33,69,2,1,36,112
Equatorial Guinea,903,10,13,3,1,36,62
Eritrea,39,0,0,0,1,36,54
Estonia,1800,64,6,0,1,36,101
Eswatini,220,2,3,0,1,36,133
Ethiopia,399,5,10,0,1,36,137
Fiji,18,0,0,0,1,36,55
Finland,6493,306,50,2,1,36,42
France,181951,28218,251,83,1,36,157
Gabon,1567,12,0,0,1,36,108
Gambia,24,1,0,0,1,36,152
Georgia,721,12,8,0,1,36,47
Germany,179021,8203,548,59,1,36,52
Ghana,6269,31,0,0,1,36,29
Greece,2853,168,3,2,1,36,12
Greenland,11,0,0,0,1,36,184
Grenada,22,0,0,0,1,36,11
Guatemala,2512,48,247,3,1,36,20
Guinea,3067,18,204,0,1,36,56
Guinea-Bissau,1109,6,20,0,1,36,38
Guyana,127,10,2,0,1,36,19
Haiti,734,25,138,3,1,36,138
Holy See,12,0,0,0,1,36,32
Honduras,3204,156,249,9,1,36,136
Hungary,3641,473,43,3,1,36,125
Iceland,1803,10,0,0,1,36,106
India,118226,3584,6198,150,1,36,35
Indonesia,20162,1278,973,36,1,36,186
Iran,129341,7249,2392,66,1,36,15
Iraq,3877,140,153,6,1,36,21
Ireland,24391,1583,76,12,1,36,154
Israel,16683,279,16,0,1,36,97
Italy,228006,32486,642,156,1,36,135
Jamaica,534,9,5,0,1,36,49
Japan,16362,826,41,8,1,36,127
Jordan,684,9,12,0,1,36,75
Kazakhstan,7234,35,265,0,1,36,7
Kenya,1109,50,80,0,1,36,84
Kosovo,1003,29,14,0,1,36,151
Kuwait,18609,129,1041,5,1,36,73
Kyrgyzstan,1313,14,43,0,1,36,161
Laos,19,0,0,0,1,36,23
Latvia,1025,22,9,1,1,36,13
Lebanon,1024,26,63,0,1,36,87
Lesotho,1,0,0,0,1,36,119
Liberia,240,23,2,0,1,36,93
Libya,71,3,2,0,1,36,63
Liechtenstein,82,1,0,0,1,36,71
Lithuania,1593,61,16,1,1,36,158
Luxembourg,3980,109,9,0,1,36,114
Madagascar,405,2,34,0,1,36,60
Malawi,72,3,1,0,1,36,69
Malaysia,7059,114,50,0,1,36,104
Maldives,1216,4,30,0,1,36,37
Mali,947,60,16,5,1,36,17
Malta,599,6,15,0,1,36,147
Mauritania,173,5,32,1,1,36,95
Mauritius,332,10,0,0,1,36,130
Mexico,59567,6510,2973,420,1,36,180
Moldova,6704,233,151,5,1,36,128
Monaco,97,4,0,0,1,36,113
Mongolia,140,0,0,0,1,36,14
Montenegro,324,9,0,0,1,36,185
Morocco,7211,196,78,2,1,36,16
Mozambique,162,0,6,0,1,36,111
Namibia,18,0,2,0,1,36,41
Nepal,457,3,30,1,1,36,24
Netherlands,44894,5794,253,27,1,36,149
New Zealand,1504,21,1,0,1,36,132
Nicaragua,279,17,25,0,1,36,174
Niger,924,60,4,2,1,36,165
Nigeria,7016,211,339,11,1,36,74
North Macedonia,1898,111,40,1,1,36,44
Norway,8309,235,28,1,1,36,175
Oman,6370,31,327,1,1,36,105
Pakistan,50694,1067,2603,50,1,36,150
Panama,10116,291,139,4,1,36,18
Papua New Guinea,8,0,0,0,1,36,2
Paraguay,836,11,3,0,1,36,6
Peru,108769,3148,4749,124,1,36,50
Philippines,13434,846,213,4,1,36,166
Poland,20143,972,404,10,1,36,72
Portugal,29912,1277,252,14,1,36,8
Qatar,38651,17,1554,1,1,36,155
Romania,17585,1156,198,9,1,36,163
Russia,317554,3099,8849,127,1,36,146
Rwanda,320,0,6,0,1,36,168
Saint Kitts and Nevis,15,0,0,0,1,36,51
Saint Lucia,18,0,0,0,1,36,96
Saint Vincent and the Grenadines,18,0,0,0,1,36,176
San Marino,658,41,2,0,1,36,98
Sao Tome and Principe,251,8,0,0,1,36,59
Saudi Arabia,65077,351,2532,12,1,36,148
Senegal,2812,33,98,3,1,36,134
Serbia,10919,237,86,2,1,36,159
Seychelles,11,0,0,0,1,36,27
Sierra Leone,585,35,15,1,1,36,144
Singapore,29812,23,448,1,1,36,141
Slovakia,1502,28,6,0,1,36,156
Slovenia,1468,106,0,1,1,36,117
Somalia,1594,61,21,0,1,36,57
South Africa,19137,369,1134,30,1,36,45
South Korea,11142,264,20,0,1,36,109
South Sudan,481,4,191,0,1,36,126
Spain,233037,27940,482,52,1,36,86
Sri Lanka,1055,9,27,0,1,36,79
Sudan,3138,121,410,10,1,36,5
Suriname,11,1,0,0,1,36,183
Sweden,32172,3871,649,40,1,36,67
Switzerland,30694,1898,36,6,1,36,85
Syria,58,3,0,0,1,36,9
Taiwan*,440,7,0,0,1,36,65
Tajikistan,2350,44,210,3,1,36,100
Tanzania,509,21,0,0,1,36,28
Thailand,3037,56,3,0,1,36,61
Timor-Leste,24,0,0,0,1,36,81
Togo,354,12,14,0,1,36,164
Trinidad and Tobago,116,8,0,0,1,36,46
Tunisia,1046,47,1,0,1,36,77
Turkey,153548,4249,961,27,1,36,39
US,1584512,95756,25355,1223,1,36,120
Uganda,160,0,0,0,1,36,182
Ukraine,19706,579,476,15,1,36,26
United Arab Emirates,26898,237,894,4,1,36,83
United Kingdom,242133,36175,2554,338,1,36,82
Uruguay,749,20,3,0,1,36,80
Uzbekistan,2964,13,25,0,1,36,170
Venezuela,882,10,58,0,1,36,92
Vietnam,324,0,0,0,1,36,66
West Bank and Gaza,423,2,25,0,1,36,68
Western Sahara,6,0,0,0,1,36,124
Yemen,197,33,13,3,1,36,53
Zambia,866,7,34,0,1,36,30
Zimbabwe,51,4,3,0,1,36,181
Afghanistan,9216,205,540,12,1,37,139
Albania,981,31,12,0,1,37,131
Algeria,7918,582,190,7,1,37,116
Andorra,762,51,0,0,1,37,70
Angola,60,3,2,0,1,37,3
Antigua and Barbuda,25,3,0,0,1,37,121
Argentina,10649,433,718,17,1,37,25
Armenia,5928,74,322,4,1,37,107
Australia,7099,101,4,0,1,37,99
Austria,16436,635,32,2,1,37,110
Azerbaijan,3855,46,106,2,1,37,90
Bahamas,97,11,0,0,1,37,10
Bahrain,8414,12,240,0,1,37,34
Bangladesh,30205,432,1694,24,1,37,172
Barbados,90,7,0,0,1,37,173
Belarus,34303,190,932,5,1,37,129
Belgium,56511,9212,276,26,1,37,40
Belize,18,2,0,0,1,37,31
Benin,135,3,0,0,1,37,1
Bhutan,21,0,0,0,1,37,162
Bolivia,5579,230,392,15,1,37,145
Bosnia and Herzegovina,2372,141,22,1,1,37,160
Botswana,30,1,1,0,1,37,177
Brazil,330890,21048,20803,1001,1,37,115
Brunei,141,1,0,0,1,37,88
Bulgaria,2372,125,41,5,1,37,76
Burkina Faso,814,52,2,0,1,37,94
Burma,199,6,0,0,1,37,171
Burundi,42,1,0,0,1,37,140
Cabo Verde,362,3,6,0,1,37,118
Cambodia,123,0,0,0,1,37,4
Cameroon,4400,159,112,3,1,37,102
Canada,83933,6359,1205,93,1,37,36
Central African Republic,479,0,43,0,1,37,48
Chad,611,58,23,0,1,37,58
Chile,70445,630,4276,41,1,37,22
China,84081,4638,18,0,1,37,153
Colombia,19131,682,801,30,1,37,123
Comoros,78,1,44,0,1,37,43
Congo (Brazzaville),469,16,0,0,1,37,33
Congo (Kinshasa),1945,63,110,2,1,37,169
Costa Rica,911,10,8,0,1,37,64
Cote d'Ivoire,2341,29,40,0,1,37,167
Croatia,2243,99,6,2,1,37,78
Cuba,1916,81,8,1,1,37,91
Cyprus,927,17,4,0,1,37,103
Czechia,8813,312,59,6,1,37,142
Denmark,11417,561,48,0,1,37,178
Djibouti,2270,10,223,0,1,37,89
Dominica,16,0,0,0,1,37,187
Dominican Republic,13989,456,332,8,1,37,179
Ecuador,35828,3056,522,117,1,37,122
Egypt,15786,707,783,11,1,37,143
El Salvador,1725,33,85,0,1,37,112
Equatorial Guinea,960,11,57,1,1,37,62
Eritrea,39,0,0,0,1,37,54
Estonia,1807,64,7,0,1,37,101
Eswatini,225,2,5,0,1,37,133
Ethiopia,433,5,34,0,1,37,137
Fiji,18,0,0,0,1,37,55
Finland,6537,306,44,0,1,37,42
France,182354,28292,403,74,1,37,157
Gabon,1728,12,161,0,1,37,108
Gambia,25,1,1,0,1,37,152
Georgia,723,12,2,0,1,37,47
Germany,179710,8228,689,25,1,37,52
Ghana,6486,31,217,0,1,37,29
Greece,2874,169,21,1,1,37,12
Greenland,11,0,0,0,1,37,184
Grenada,22,0,0,0,1,37,11
Guatemala,2743,51,231,3,1,37,20
Guinea,3067,19,0,1,1,37,56
Guinea-Bissau,1114,6,5,0,1,37,38
Guyana,127,10,0,0,1,37,19
Haiti,812,25,78,0,1,37,138
Holy See,12,0,0,0,1,37,32
Honduras,3477,167,273,11,1,37,136
Hungary,3678,476,37,3,1,37,125
Iceland,1803,10,0,0,1,37,106
India,124794,3726,6568,142,1,37,35
Indonesia,20796,1326,634,48,1,37,186
Iran,131652,7300,2311,51,1,37,15
Iraq,3964,147,87,7,1,37,21
Ireland,24506,1592,115,9,1,37,154
Israel,16690,279,7,0,1,37,97
Italy,228658,32616,652,130,1,37,135
Jamaica,544,9,10,0,1,37,49
Japan,16385,836,23,10,1,37,127
Jordan,700,9,16,0,1,37,75
Kazakhstan,7919,35,685,0,1,37,7
Kenya,1161,50,52,0,1,37,84
Kosovo,1004,29,1,0,1,37,151
Kuwait,19564,138,955,9,1,37,73
Kyrgyzstan,1350,14,37,0,1,37,161
Laos,19,0,0,0,1,37,23
Latvia,1030,22,5,0,1,37,13
Lebanon,1086,26,62,0,1,37,87
Lesotho,2,0,1,0,1,37,119
Liberia,249,24,9,1,1,37,93
Libya,72,3,1,0,1,37,63
Liechtenstein,82,1,0,0,1,37,71
Lithuania,1604,61,11,0,1,37,158
Luxembourg,3981,109,1,0,1,37,114
Madagascar,448,2,43,0,1,37,60
Malawi,82,3,10,0,1,37,69
Malaysia,7137,115,78,1,1,37,104
Maldives,1274,4,58,0,1,37,37
Mali,969,62,22,2,1,37,17
Malta,600,6,1,0,1,37,147
Mauritania,200,6,27,1,1,37,95
Mauritius,332,10,0,0,1,37,130
Mexico,62527,6989,2960,479,1,37,180
Moldova,6847,237,143,4,1,37,128
Monaco,97,4,0,0,1,37,113
Mongolia,141,0,1,0,1,37,14
Montenegro,324,9,0,0,1,37,185
Morocco,7332,197,121,1,1,37,16
Mozambique,164,0,2,0,1,37,111
Namibia,19,0,1,0,1,37,41
Nepal,516,3,59,0,1,37,24
Netherlands,45082,5807,188,13,1,37,149
New Zealand,1504,21,0,0,1,37,132
